personId,season_year,personName,position,games_played,minutes_float,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,fg_percentage,three_pt_percentage,ft_percentage,avg_minutes,avg_points,avg_rebounds,avg_assists,avg_steals,avg_blocks,avg_turnovers,avg_fouls
1627745,2020-21,Damian Jones,C,39,545.7333333333333,70,103,1,5,42,58,36,85,121,29,11,29,26,77,183,-67,0.6796116504854369,0.2,0.7241379310344828,13.993162393162393,4.6923076923076925,3.1025641025641026,0.7435897435897436,0.28205128205128205,0.7435897435897436,0.6666666666666666,1.9743589743589745
1627745,2021-22,Damian Jones,C,56,1016.6666666666666,175,266,10,29,94,131,75,171,246,69,26,47,59,130,454,-174,0.6578947368421053,0.3448275862068966,0.7175572519083969,18.154761904761905,8.107142857142858,4.392857142857143,1.2321428571428572,0.4642857142857143,0.8392857142857143,1.0535714285714286,2.3214285714285716
1627745,2022-23,Damian Jones,C,41,477.4166666666667,55,86,10,17,22,29,42,80,122,15,8,21,23,55,142,-83,0.6395348837209303,0.5882352941176471,0.7586206896551724,11.644308943089431,3.4634146341463414,2.975609756097561,0.36585365853658536,0.1951219512195122,0.5121951219512195,0.5609756097560976,1.3414634146341464
1627745,2023-24,Damian Jones,N/A,39,269.73333333333335,43,72,3,14,18,21,20,42,62,15,7,13,13,27,107,-91,0.5972222222222222,0.21428571428571427,0.8571428571428571,6.9162393162393165,2.7435897435897436,1.5897435897435896,0.38461538461538464,0.1794871794871795,0.3333333333333333,0.3333333333333333,0.6923076923076923
1627746,2016-17,Skal Labissiere,F,33,611.6666666666666,117,218,3,8,52,74,51,111,162,27,16,13,37,64,289,-41,0.536697247706422,0.375,0.7027027027027027,18.535353535353533,8.757575757575758,4.909090909090909,0.8181818181818182,0.48484848484848486,0.3939393939393939,1.121212121212121,1.9393939393939394
1627746,2017-18,Skal Labissiere,C/F,60,1240.3,205,458,18,51,95,118,98,189,287,72,25,49,73,132,523,-118,0.44759825327510916,0.35294117647058826,0.8050847457627118,20.671666666666667,8.716666666666667,4.783333333333333,1.2,0.4166666666666667,0.8166666666666667,1.2166666666666666,2.2
1627746,2018-19,Skal Labissiere,F,22,176.48333333333335,26,49,6,13,9,17,9,34,43,11,5,6,11,29,67,-30,0.5306122448979592,0.46153846153846156,0.5294117647058824,8.021969696969698,3.0454545454545454,1.9545454545454546,0.5,0.22727272727272727,0.2727272727272727,0.5,1.3181818181818181
1627746,2019-20,Skal Labissiere,F,33,566.8166666666666,81,147,3,13,25,33,65,104,169,42,7,31,30,89,190,12,0.5510204081632653,0.23076923076923078,0.7575757575757576,17.176262626262623,5.757575757575758,5.121212121212121,1.2727272727272727,0.21212121212121213,0.9393939393939394,0.9090909090909091,2.696969696969697
1627747,2016-17,Caris LeVert,F,57,1236.8833333333334,171,380,59,184,67,93,23,165,188,110,49,8,59,91,468,-92,0.45,0.32065217391304346,0.7204301075268817,21.699707602339185,8.210526315789474,3.2982456140350878,1.9298245614035088,0.8596491228070176,0.14035087719298245,1.0350877192982457,1.5964912280701755
1627747,2017-18,Caris LeVert,F/G,71,1863.7,320,735,85,245,133,187,53,207,260,299,82,22,153,159,858,-263,0.43537414965986393,0.3469387755102041,0.7112299465240641,26.249295774647887,12.084507042253522,3.6619718309859155,4.211267605633803,1.1549295774647887,0.30985915492957744,2.1549295774647885,2.23943661971831
1627747,2018-19,Caris LeVert,F/G,40,1062.9,207,483,48,154,85,123,35,116,151,156,42,14,69,77,547,-12,0.42857142857142855,0.3116883116883117,0.6910569105691057,26.5725,13.675,3.775,3.9,1.05,0.35,1.725,1.925
1627747,2019-20,Caris LeVert,G,45,1329.8666666666668,311,732,80,220,140,197,49,140,189,199,53,10,118,81,842,-4,0.4248633879781421,0.36363636363636365,0.7106598984771574,29.552592592592596,18.711111111111112,4.2,4.4222222222222225,1.1777777777777778,0.2222222222222222,2.6222222222222222,1.8
1627747,2020-21,Caris LeVert,F/G,47,1485.3333333333333,359,814,84,258,146,180,33,181,214,245,66,30,102,105,948,-5,0.44103194103194104,0.32558139534883723,0.8111111111111111,31.602836879432623,20.170212765957448,4.553191489361702,5.212765957446808,1.4042553191489362,0.6382978723404256,2.1702127659574466,2.234042553191489
1627747,2021-22,Caris LeVert,F/G,58,1780.3833333333334,379,854,82,256,146,193,43,171,214,248,51,23,108,131,986,-62,0.44379391100702575,0.3203125,0.7564766839378239,30.696264367816095,17.0,3.689655172413793,4.275862068965517,0.8793103448275862,0.39655172413793105,1.8620689655172413,2.2586206896551726
1627747,2022-23,Caris LeVert,F/G,74,2237.366666666667,320,742,127,324,130,180,53,229,282,287,72,24,116,170,897,194,0.431266846361186,0.39197530864197533,0.7222222222222222,30.234684684684687,12.121621621621621,3.810810810810811,3.8783783783783785,0.972972972972973,0.32432432432432434,1.5675675675675675,2.2972972972972974
1627747,2023-24,Caris LeVert,G,68,1958.0666666666666,345,820,108,332,154,201,39,241,280,346,76,34,117,121,952,120,0.42073170731707316,0.3253012048192771,0.7661691542288557,28.795098039215684,14.0,4.117647058823529,5.088235294117647,1.1176470588235294,0.5,1.7205882352941178,1.7794117647058822
1627748,2016-17,Thon Maker,C/F,57,562.2,83,181,28,74,32,49,40,74,114,23,10,26,17,84,226,-27,0.4585635359116022,0.3783783783783784,0.6530612244897959,9.863157894736842,3.9649122807017543,2.0,0.40350877192982454,0.17543859649122806,0.45614035087719296,0.2982456140350877,1.4736842105263157
1627748,2017-18,Thon Maker,C,74,1237.9,130,316,31,104,65,93,75,150,225,46,38,53,44,162,356,-162,0.41139240506329117,0.2980769230769231,0.6989247311827957,16.72837837837838,4.8108108108108105,3.0405405405405403,0.6216216216216216,0.5135135135135135,0.7162162162162162,0.5945945945945946,2.189189189189189
1627748,2018-19,Thon Maker,F,64,972.3166666666666,109,268,49,153,56,84,41,161,202,45,21,51,33,105,323,-4,0.40671641791044777,0.3202614379084967,0.6666666666666666,15.192447916666666,5.046875,3.15625,0.703125,0.328125,0.796875,0.515625,1.640625
1627748,2019-20,Thon Maker,C/F,60,776.1,93,193,22,64,73,110,54,113,167,43,25,39,45,102,281,-143,0.48186528497409326,0.34375,0.6636363636363637,12.935,4.683333333333334,2.783333333333333,0.7166666666666667,0.4166666666666667,0.65,0.75,1.7
1627748,2020-21,Thon Maker,N/A,8,76.46666666666667,10,18,0,2,10,11,8,10,18,4,2,4,3,7,30,-18,0.5555555555555556,0.0,0.9090909090909091,9.558333333333334,3.75,2.25,0.5,0.25,0.5,0.375,0.875
1627749,2016-17,Dejounte Murray,G,38,321.5,50,116,9,23,21,30,6,36,42,48,8,6,38,29,130,1,0.43103448275862066,0.391304347826087,0.7,8.460526315789474,3.4210526315789473,1.105263157894737,1.263157894736842,0.21052631578947367,0.15789473684210525,1.0,0.7631578947368421
1627749,2017-18,Dejounte Murray,G,81,1742.9,270,609,9,34,105,148,110,349,459,231,97,31,134,151,654,151,0.4433497536945813,0.2647058823529412,0.7094594594594594,21.517283950617283,8.074074074074074,5.666666666666667,2.8518518518518516,1.1975308641975309,0.38271604938271603,1.654320987654321,1.8641975308641976
1627749,2019-20,Dejounte Murray,G,66,1686.7833333333333,294,637,41,111,91,114,69,314,383,271,111,17,125,143,720,-189,0.46153846153846156,0.36936936936936937,0.7982456140350878,25.55732323232323,10.909090909090908,5.803030303030303,4.106060606060606,1.6818181818181819,0.25757575757575757,1.893939393939394,2.1666666666666665
1627749,2020-21,Dejounte Murray,G,67,2139.4333333333334,441,974,63,199,106,134,58,415,473,363,101,7,117,135,1051,88,0.4527720739219713,0.3165829145728643,0.7910447761194029,31.9318407960199,15.686567164179104,7.059701492537314,5.417910447761194,1.507462686567164,0.1044776119402985,1.7462686567164178,2.014925373134328
1627749,2021-22,Dejounte Murray,F/G,68,2365.9333333333334,573,1241,96,294,196,247,80,483,563,627,138,23,180,138,1438,49,0.46172441579371476,0.32653061224489793,0.7935222672064778,34.793137254901964,21.147058823529413,8.279411764705882,9.220588235294118,2.0294117647058822,0.3382352941176471,2.6470588235294117,2.0294117647058822
1627749,2022-23,Dejounte Murray,G,74,2693.4,612,1319,133,387,158,190,53,336,389,448,112,19,160,106,1515,-62,0.46398786959818045,0.34366925064599485,0.8315789473684211,36.3972972972973,20.472972972972972,5.256756756756757,6.054054054054054,1.5135135135135136,0.25675675675675674,2.1621621621621623,1.4324324324324325
1627749,2023-24,Dejounte Murray,G,78,2783.35,672,1463,201,554,208,262,62,354,416,502,111,24,201,138,1753,-154,0.45933014354066987,0.3628158844765343,0.7938931297709924,35.68397435897436,22.474358974358974,5.333333333333333,6.435897435897436,1.4230769230769231,0.3076923076923077,2.576923076923077,1.7692307692307692
1627750,2016-17,Jamal Murray,G,82,1764.65,295,730,115,344,106,120,41,173,214,170,51,24,113,124,811,77,0.4041095890410959,0.33430232558139533,0.8833333333333333,21.52012195121951,9.890243902439025,2.6097560975609757,2.073170731707317,0.6219512195121951,0.2926829268292683,1.3780487804878048,1.5121951219512195
1627750,2017-18,Jamal Murray,G,81,2564.75,479,1062,165,436,229,253,82,215,297,274,79,28,172,173,1352,226,0.4510357815442561,0.37844036697247707,0.9051383399209486,31.66358024691358,16.691358024691358,3.6666666666666665,3.382716049382716,0.9753086419753086,0.345679012345679,2.123456790123457,2.1358024691358026
1627750,2018-19,Jamal Murray,G,75,2447.3,513,1173,152,414,189,223,65,252,317,363,67,27,158,153,1367,245,0.4373401534526854,0.3671497584541063,0.8475336322869955,32.63066666666667,18.226666666666667,4.226666666666667,4.84,0.8933333333333333,0.36,2.1066666666666665,2.04
1627750,2019-20,Jamal Murray,G,59,1903.5,408,894,112,324,163,185,45,191,236,284,67,17,127,102,1091,242,0.4563758389261745,0.345679012345679,0.8810810810810811,32.26271186440678,18.491525423728813,4.0,4.813559322033898,1.1355932203389831,0.288135593220339,2.152542372881356,1.728813559322034
1627750,2020-21,Jamal Murray,G,48,1703.6333333333332,378,792,129,316,133,153,37,157,194,231,64,13,108,95,1018,301,0.4772727272727273,0.40822784810126583,0.869281045751634,35.49236111111111,21.208333333333332,4.041666666666667,4.8125,1.3333333333333333,0.2708333333333333,2.25,1.9791666666666667
1627750,2022-23,Jamal Murray,G,65,2133.4166666666665,473,1041,172,432,180,216,48,209,257,400,66,16,145,103,1298,300,0.4543707973102786,0.39814814814814814,0.8333333333333334,32.82179487179487,19.96923076923077,3.953846153846154,6.153846153846154,1.0153846153846153,0.24615384615384617,2.230769230769231,1.5846153846153845
1627750,2023-24,Jamal Murray,G,59,1861.3833333333332,474,986,145,341,157,184,42,200,242,384,57,39,125,104,1250,311,0.48073022312373226,0.4252199413489736,0.8532608695652174,31.548870056497172,21.1864406779661,4.101694915254237,6.508474576271187,0.9661016949152542,0.6610169491525424,2.1186440677966103,1.7627118644067796
1627751,2016-17,Jakob Poeltl,C/F,54,626.4166666666666,67,115,0,0,31,57,78,87,165,12,17,20,29,113,165,-6,0.5826086956521739,0.0,0.543859649122807,11.600308641975309,3.0555555555555554,3.0555555555555554,0.2222222222222222,0.3148148148148148,0.37037037037037035,0.5370370370370371,2.0925925925925926
1627751,2017-18,Jakob Poeltl,N/A,82,1523.55,253,384,1,2,60,101,165,228,393,57,39,100,85,212,567,249,0.6588541666666666,0.5,0.594059405940594,18.579878048780486,6.914634146341464,4.7926829268292686,0.6951219512195121,0.47560975609756095,1.2195121951219512,1.0365853658536586,2.5853658536585367
1627751,2018-19,Jakob Poeltl,C/F,77,1272.6666666666667,187,290,0,0,49,92,178,232,410,93,29,68,48,124,423,88,0.6448275862068965,0.0,0.532608695652174,16.52813852813853,5.4935064935064934,5.324675324675325,1.2077922077922079,0.37662337662337664,0.8831168831168831,0.6233766233766234,1.6103896103896105
1627751,2019-20,Jakob Poeltl,C/F,66,1171.1833333333334,166,266,0,0,40,86,131,244,375,116,37,95,54,126,372,119,0.6240601503759399,0.0,0.46511627906976744,17.745202020202022,5.636363636363637,5.681818181818182,1.7575757575757576,0.5606060606060606,1.4393939393939394,0.8181818181818182,1.9090909090909092
1627751,2020-21,Jakob Poeltl,C,69,1845.1333333333332,265,430,0,0,63,124,219,328,547,134,47,123,83,172,593,109,0.6162790697674418,0.0,0.5080645161290323,26.741062801932365,8.594202898550725,7.927536231884058,1.9420289855072463,0.6811594202898551,1.7826086956521738,1.2028985507246377,2.4927536231884058
1627751,2021-22,Jakob Poeltl,C,68,1969.6833333333334,410,663,1,1,94,190,262,372,634,189,45,118,109,212,915,117,0.6184012066365008,1.0,0.49473684210526314,28.965931372549022,13.455882352941176,9.323529411764707,2.7794117647058822,0.6617647058823529,1.7352941176470589,1.6029411764705883,3.1176470588235294
1627751,2022-23,Jakob Poeltl,C,72,1906.1166666666666,389,618,0,1,119,201,236,417,653,197,66,86,125,195,897,-146,0.6294498381877023,0.0,0.5920398009950248,26.47384259259259,12.458333333333334,9.069444444444445,2.736111111111111,0.9166666666666666,1.1944444444444444,1.7361111111111112,2.7083333333333335
1627751,2023-24,Jakob Poeltl,C,50,1319.1333333333334,248,378,0,0,59,107,146,283,429,127,35,76,77,149,555,-17,0.656084656084656,0.0,0.5514018691588785,26.38266666666667,11.1,8.58,2.54,0.7,1.52,1.54,2.98
1627752,2016-17,Taurean Prince,F,59,981.4333333333334,114,285,33,102,74,94,25,132,157,55,43,27,61,96,335,-29,0.4,0.3235294117647059,0.7872340425531915,16.634463276836158,5.677966101694915,2.6610169491525424,0.9322033898305084,0.7288135593220338,0.4576271186440678,1.0338983050847457,1.6271186440677967
1627752,2017-18,Taurean Prince,F,82,2464.05,415,975,176,457,152,180,50,339,389,214,85,42,191,168,1158,-366,0.4256410256410256,0.3851203501094092,0.8444444444444444,30.04939024390244,14.121951219512194,4.7439024390243905,2.6097560975609757,1.0365853658536586,0.5121951219512195,2.3292682926829267,2.048780487804878
1627752,2018-19,Taurean Prince,F/G,55,1552.3166666666666,262,594,123,315,95,116,22,177,199,118,53,19,100,141,742,-243,0.44107744107744107,0.3904761904761905,0.8189655172413793,28.223939393939393,13.49090909090909,3.618181818181818,2.1454545454545455,0.9636363636363636,0.34545454545454546,1.8181818181818181,2.5636363636363635
1627752,2019-20,Taurean Prince,F,64,1857.4166666666667,278,739,146,431,71,89,50,331,381,116,57,25,127,159,773,71,0.3761840324763194,0.33874709976798145,0.797752808988764,29.022135416666668,12.078125,5.953125,1.8125,0.890625,0.390625,1.984375,2.484375
1627752,2020-21,Taurean Prince,F,41,905.3333333333334,131,327,62,155,65,76,19,123,142,76,28,23,47,75,389,-129,0.40061162079510704,0.4,0.8552631578947368,22.08130081300813,9.487804878048781,3.4634146341463414,1.853658536585366,0.6829268292682927,0.5609756097560976,1.146341463414634,1.829268292682927
1627752,2021-22,Taurean Prince,F,69,1176.6666666666667,177,390,86,229,62,82,26,148,174,68,47,23,53,116,502,-5,0.45384615384615384,0.37554585152838427,0.7560975609756098,17.053140096618357,7.27536231884058,2.5217391304347827,0.9855072463768116,0.6811594202898551,0.3333333333333333,0.7681159420289855,1.681159420289855
1627752,2022-23,Taurean Prince,F/G,54,1192.5833333333333,177,379,74,194,65,77,15,117,132,84,28,15,69,123,493,0,0.46701846965699206,0.38144329896907214,0.8441558441558441,22.084876543209877,9.12962962962963,2.4444444444444446,1.5555555555555556,0.5185185185185185,0.2777777777777778,1.2777777777777777,2.2777777777777777
1627752,2023-24,Taurean Prince,F/G,78,2107.633333333333,253,572,141,356,50,68,21,209,230,119,58,35,73,146,697,-118,0.4423076923076923,0.3960674157303371,0.7352941176470589,27.020940170940168,8.935897435897436,2.948717948717949,1.5256410256410255,0.7435897435897436,0.44871794871794873,0.9358974358974359,1.8717948717948718
1627753,2017-18,Zhou Qi,N/A,18,123.96666666666667,6,32,2,19,8,12,6,16,22,2,2,14,10,14,22,-67,0.1875,0.10526315789473684,0.6666666666666666,6.887037037037037,1.2222222222222223,1.2222222222222223,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.5555555555555556,0.7777777777777778
1627753,2018-19,Zhou Qi,N/A,1,0.95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,1.0,0.0,0.0,0.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1627754,2016-17,Diamond Stone,N/A,7,24.25,3,13,0,0,4,4,1,5,6,0,0,1,2,5,10,-27,0.23076923076923078,0.0,1.0,3.4642857142857144,1.4285714285714286,0.8571428571428571,0.0,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143
1627755,2016-17,Tyler Ulis,G,61,1122.75,184,437,21,79,55,71,20,75,95,226,48,5,77,73,444,-142,0.42105263157894735,0.26582278481012656,0.7746478873239436,18.40573770491803,7.278688524590164,1.5573770491803278,3.7049180327868854,0.7868852459016393,0.08196721311475409,1.2622950819672132,1.1967213114754098
1627755,2017-18,Tyler Ulis,G,71,1658.4833333333333,214,551,42,146,84,101,24,104,128,311,70,7,127,120,554,-315,0.38838475499092556,0.2876712328767123,0.8316831683168316,23.358920187793426,7.802816901408451,1.8028169014084507,4.380281690140845,0.9859154929577465,0.09859154929577464,1.7887323943661972,1.6901408450704225
1627755,2018-19,Tyler Ulis,N/A,1,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627756,2016-17,Denzel Valentine,N/A,57,976.55,102,288,73,208,14,18,11,140,151,63,30,7,49,86,291,-18,0.3541666666666667,0.35096153846153844,0.7777777777777778,17.132456140350875,5.105263157894737,2.6491228070175437,1.105263157894737,0.5263157894736842,0.12280701754385964,0.8596491228070176,1.5087719298245614
1627756,2017-18,Denzel Valentine,F,77,2095.15,301,721,143,370,38,51,48,345,393,244,65,11,99,185,783,-269,0.4174757281553398,0.3864864864864865,0.7450980392156863,27.20974025974026,10.168831168831169,5.103896103896104,3.168831168831169,0.8441558441558441,0.14285714285714285,1.2857142857142858,2.4025974025974026
1627756,2019-20,Denzel Valentine,G,36,487.9166666666667,97,237,46,137,6,8,9,65,74,43,26,6,26,51,246,-41,0.4092827004219409,0.3357664233576642,0.75,13.55324074074074,6.833333333333333,2.0555555555555554,1.1944444444444444,0.7222222222222222,0.16666666666666666,0.7222222222222222,1.4166666666666667
1627756,2020-21,Denzel Valentine,F,62,1035.8,155,416,80,242,16,17,24,173,197,105,30,7,42,70,406,45,0.37259615384615385,0.3305785123966942,0.9411764705882353,16.706451612903226,6.548387096774194,3.1774193548387095,1.6935483870967742,0.4838709677419355,0.11290322580645161,0.6774193548387096,1.1290322580645162
1627756,2021-22,Denzel Valentine,N/A,24,222.0,25,66,19,47,0,0,9,33,42,11,8,0,12,20,69,-27,0.3787878787878788,0.40425531914893614,0.0,9.25,2.875,1.75,0.4583333333333333,0.3333333333333333,0.0,0.5,0.8333333333333334
1627757,2016-17,Stephen Zimmerman,N/A,19,107.75,10,31,0,0,3,5,11,24,35,4,2,5,3,17,23,-40,0.3225806451612903,0.0,0.6,5.671052631578948,1.2105263157894737,1.8421052631578947,0.21052631578947367,0.10526315789473684,0.2631578947368421,0.15789473684210525,0.8947368421052632
1627758,2016-17,Ron Baker,G,52,857.0833333333334,82,217,23,86,28,43,12,86,98,107,34,8,56,74,215,-56,0.3778801843317972,0.26744186046511625,0.6511627906976745,16.482371794871796,4.134615384615385,1.8846153846153846,2.0576923076923075,0.6538461538461539,0.15384615384615385,1.0769230769230769,1.4230769230769231
1627758,2017-18,Ron Baker,G,29,384.68333333333334,20,59,11,33,20,26,5,25,30,47,26,6,18,33,71,16,0.3389830508474576,0.3333333333333333,0.7692307692307693,13.264942528735633,2.4482758620689653,1.0344827586206897,1.6206896551724137,0.896551724137931,0.20689655172413793,0.6206896551724138,1.1379310344827587
1627758,2018-19,Ron Baker,N/A,15,151.98333333333332,4,20,1,13,5,6,1,10,11,15,6,1,5,18,14,-20,0.2,0.07692307692307693,0.8333333333333334,10.132222222222222,0.9333333333333333,0.7333333333333333,1.0,0.4,0.06666666666666667,0.3333333333333333,1.2
1627759,2016-17,Jaylen Brown,F/G,78,1341.3333333333333,192,422,46,134,85,124,45,175,220,64,35,18,68,142,515,-123,0.4549763033175355,0.34328358208955223,0.6854838709677419,17.196581196581196,6.602564102564102,2.8205128205128207,0.8205128205128205,0.44871794871794873,0.23076923076923078,0.8717948717948718,1.8205128205128205
1627759,2017-18,Jaylen Brown,F/G,70,2151.8166666666666,373,803,121,306,150,233,66,280,346,114,70,26,124,181,1017,341,0.46450809464508097,0.3954248366013072,0.6437768240343348,30.740238095238094,14.528571428571428,4.942857142857143,1.6285714285714286,1.0,0.37142857142857144,1.7714285714285714,2.585714285714286
